    2.590000e+00    8.719298e-02    8.719298e-02    4.887923e-12 
    2.600000e+00    8.690009e-02    8.690009e-02    4.851050e-12 
    2.610000e+00    8.660623e-02    8.660623e-02    4.814565e-12 
    2.620000e+00    8.631143e-02    8.631143e-02    4.778469e-12 
    2.630000e+00    8.601573e-02    8.601573e-02    4.742748e-12 
    2.640000e+00    8.571916e-02    8.571916e-02    4.707401e-12 
    2.650000e+00    8.542173e-02    8.542173e-02    4.672457e-12 
    2.660000e+00    8.512349e-02    8.512349e-02    4.637860e-12 
    2.670000e+00    8.482445e-02    8.482445e-02    4.603651e-12 
    2.680000e+00    8.452466e-02    8.452466e-02    4.569789e-12 
    2.690000e+00    8.422412e-02    8.422412e-02    4.536316e-12 
    2.700000e+00    8.392288e-02    8.392288e-02    4.503217e-12 
    2.710000e+00    8.362096e-02    8.362096e-02    4.470493e-12 
    2.720000e+00    8.331839e-02    8.331839e-02    4.438117e-12 
    2.730000e+00    8.301519e-02    8.301519e-02    4.406142e-12 
    2.740000e+00    8.271139e-02    8.271139e-02    4.374529e-12 
    2.750000e+00    8.240701e-02    8.240701e-02    4.343303e-12 
    2.760000e+00    8.210208e-02    8.210208e-02    4.312425e-12 
    2.770000e+00    8.179663e-02    8.179663e-02    4.281922e-12 
    2.780000e+00    8.149068e-02    8.149068e-02    4.251766e-12 
    2.790000e+00    8.118426e-02    8.118426e-02    4.221984e-12 
    2.800000e+00    8.087738e-02    8.087738e-02    4.192591e-12 
    2.810000e+00    8.057008e-02    8.057008e-02    4.163545e-12 
    2.820000e+00    8.026238e-02    8.026238e-02    4.134873e-12 
    2.830000e+00    7.995430e-02    7.995430e-02    4.106590e-12 
    2.840000e+00    7.964587e-02    7.964587e-02    4.078696e-12 
    2.850000e+00    7.933710e-02    7.933710e-02    4.051134e-12 
    2.860000e+00    7.902803e-02    7.902803e-02    4.023962e-12 
    2.870000e+00    7.871866e-02    7.871866e-02    3.997122e-12 
    2.880000e+00    7.840904e-02    7.840904e-02    3.970685e-12 
    2.890000e+00    7.809917e-02    7.809917e-02    3.944595e-12 
    2.900000e+00    7.778908e-02    7.778908e-02    3.918879e-12 
    2.910000e+00    7.747879e-02    7.747879e-02    3.893538e-12 
    2.920000e+00    7.716832e-02    7.716832e-02    3.868572e-12 
    2.930000e+00    7.685769e-02    7.685769e-02    3.843953e-12 
    2.940000e+00    7.654693e-02    7.654693e-02    3.819695e-12 
    2.950000e+00    7.623605e-02    7.623605e-02    3.795797e-12 
    2.960000e+00    7.592508e-02    7.592508e-02    3.772260e-12 
    2.970000e+00    7.561403e-02    7.561403e-02    3.749057e-12 
    2.980000e+00    7.530292e-02    7.530292e-02    3.726242e-12 
